,Credit_Card_Exceed_Months,Employment_Type,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Score,Joined_Income_Binned,Income_Binned,Loan_Amount_Binned,Total_Loan_Sum_Binned,Loan_Amount,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision
1714,7.0,employee,17.0,yes,gold,5.0,17.0,3.0,2.0,1.0,2.0,terrace,13.0,Johor,2.0,8.0,Low_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,518066.0,5425.0,873214.0,11500.0,accept
1715,7.0,employee,16.0,no,normal,5.0,18.0,3.0,2.0,1.0,3.0,condominium,13.0,Johor,3.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,495669.0,7542.0,605202.0,11876.0,reject
1716,7.0,employee,24.0,yes,gold,5.0,18.0,4.0,2.0,1.0,1.0,terrace,13.0,Johor,2.0,6.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,441615.0,5561.0,996278.0,14639.0,accept
1717,7.0,employee,24.0,no,normal,5.0,18.0,3.0,2.0,1.0,1.0,terrace,12.0,Johor,1.0,7.0,Low_Joined,Low_Income,Medium_Loan,High_Loan_Sum,439955.0,5331.0,1339998.0,8988.0,accept
1718,7.0,employee,17.0,yes,normal,5.0,18.0,3.0,2.0,1.0,2.0,terrace,13.0,Johor,1.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,580002.0,8497.0,1277283.0,12940.0,accept
1719,7.0,employee,10.0,no,gold,5.0,15.0,3.0,2.0,1.0,2.0,terrace,13.0,Johor,1.0,9.0,Low_Joined,Low_Income,Medium_Loan,High_Loan_Sum,583608.0,4173.0,1329562.0,9336.0,accept
1720,7.0,employee,17.0,yes,normal,5.0,18.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,1.0,6.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,585004.0,5855.0,1137657.0,13301.0,accept
1721,7.0,employee,19.0,no,normal,5.0,18.0,3.0,2.0,3.0,3.0,terrace,13.0,Kuala Lumpur,2.0,8.0,Medium_Joined,Low_Income,Medium_Loan,High_Loan_Sum,506717.0,5843.0,1343490.0,14391.0,accept
1722,7.0,employee,21.0,yes,normal,5.0,17.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,1.0,7.0,High_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,343212.0,4416.0,718418.0,15905.0,accept
1723,7.0,employee,18.0,no,normal,5.0,18.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,1.0,6.0,High_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,386212.0,4840.0,464241.0,18041.0,reject
1724,7.0,employee,15.0,yes,normal,5.0,15.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,3.0,7.0,Medium_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,304050.0,8499.0,841743.0,12139.0,accept
1725,7.0,employee,21.0,no,normal,5.0,16.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,9.0,Low_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,263589.0,8214.0,805815.0,8290.0,accept
1726,7.0,employee,21.0,yes,normal,5.0,17.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,3.0,8.0,Medium_Joined,Low_Income,High_Loan,High_Loan_Sum,620450.0,5169.0,1238667.0,12933.0,reject
1727,7.0,employee,19.0,no,normal,5.0,18.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,1.0,9.0,Low_Joined,High_Income,High_Loan,High_Loan_Sum,751172.0,10300.0,1345617.0,11366.0,accept
1728,7.0,employee,18.0,yes,gold,5.0,18.0,3.0,2.0,1.0,2.0,flat,12.0,Kuala Lumpur,3.0,6.0,Low_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,357511.0,6043.0,1095974.0,7721.0,accept
1729,7.0,employee,21.0,no,normal,5.0,17.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,468470.0,6508.0,899914.0,15073.0,reject
1730,7.0,employee,15.0,yes,platinum,5.0,16.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,2.0,7.0,Low_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,155599.0,8046.0,821788.0,10615.0,accept
1731,7.0,employee,16.0,no,normal,5.0,18.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,8.0,High_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,154366.0,7971.0,585958.0,18129.0,accept
1732,7.0,employee,23.0,yes,normal,5.0,18.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,1.0,6.0,Medium_Joined,High_Income,High_Loan,Medium_Loan_Sum,779636.0,12561.0,783853.0,15127.0,accept
1733,7.0,employee,16.0,no,normal,5.0,18.0,3.0,2.0,1.0,3.0,terrace,12.0,Kuala Lumpur,1.0,9.0,High_Joined,High_Income,Medium_Loan,High_Loan_Sum,373854.0,10981.0,1196407.0,17005.0,accept
1734,7.0,employee,17.0,yes,platinum,5.0,16.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,2.0,7.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,559803.0,6162.0,1079028.0,9522.0,accept
1735,7.0,employee,15.0,no,gold,5.0,18.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,9.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,500555.0,5158.0,869317.0,11877.0,accept
1736,7.0,employee,13.0,yes,platinum,5.0,18.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,3.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,331552.0,6760.0,950112.0,13727.0,accept
1737,7.0,employee,15.0,no,normal,5.0,18.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,3.0,6.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,782901.0,4372.0,1140281.0,12847.0,reject
1738,7.0,employee,17.0,yes,gold,5.0,14.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,1.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,549558.0,8348.0,1114026.0,12729.0,accept
1739,7.0,employee,11.0,no,gold,5.0,18.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,7.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,495434.0,8466.0,964608.0,14236.0,accept
1740,7.0,employee,16.0,yes,normal,5.0,18.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,1.0,7.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,569005.0,5153.0,1030455.0,14409.0,reject
1741,7.0,employee,16.0,no,normal,5.0,18.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,1.0,6.0,Low_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,518723.0,6725.0,573758.0,9706.0,accept
1742,7.0,employee,24.0,yes,normal,5.0,18.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,1.0,7.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,399451.0,11736.0,1117037.0,15886.0,accept
1743,7.0,employee,19.0,no,normal,5.0,18.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,1.0,9.0,Medium_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,547626.0,4251.0,496517.0,13488.0,reject
1744,7.0,employee,19.0,yes,normal,5.0,18.0,3.0,2.0,1.0,1.0,terrace,12.0,Kuala Lumpur,1.0,6.0,Medium_Joined,High_Income,Small_Loan,Small_Loan_Sum,287722.0,11051.0,662811.0,14214.0,accept
1745,7.0,employee,20.0,no,gold,5.0,15.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,1.0,9.0,Medium_Joined,Low_Income,Small_Loan,Medium_Loan_Sum,225928.0,5781.0,930573.0,14636.0,reject
1746,7.0,employee,24.0,yes,normal,5.0,14.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,1.0,7.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,477175.0,8010.0,1147350.0,16120.0,accept
1747,7.0,employee,17.0,no,normal,5.0,18.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,1.0,9.0,Medium_Joined,High_Income,Medium_Loan,High_Loan_Sum,534890.0,11968.0,1236325.0,14935.0,accept
1748,7.0,employee,18.0,yes,normal,5.0,18.0,3.0,2.0,3.0,3.0,terrace,11.0,Kuala Lumpur,3.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,502602.0,7088.0,547234.0,13075.0,reject
1749,7.0,employee,20.0,no,gold,5.0,18.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,3.0,8.0,Low_Joined,Low_Income,Small_Loan,High_Loan_Sum,149078.0,5808.0,1321271.0,9453.0,accept
1750,7.0,employee,11.0,yes,normal,6.0,14.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,526275.0,7720.0,1442230.0,12317.0,accept
1751,7.0,employee,17.0,no,normal,6.0,17.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,6.0,Medium_Joined,Low_Income,Small_Loan,Medium_Loan_Sum,100194.0,5614.0,739836.0,11722.0,accept
1752,7.0,employee,22.0,yes,normal,6.0,18.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,8.0,Medium_Joined,High_Income,Medium_Loan,High_Loan_Sum,441826.0,11746.0,1430574.0,14817.0,accept
1753,7.0,employee,17.0,no,normal,6.0,18.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,310724.0,6945.0,498186.0,13828.0,accept
1754,7.0,employee,21.0,yes,platinum,6.0,18.0,3.0,2.0,1.0,3.0,terrace,11.0,Kuala Lumpur,3.0,6.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,505320.0,6821.0,1026349.0,18478.0,reject
1755,7.0,employee,11.0,no,normal,6.0,18.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,1.0,8.0,High_Joined,High_Income,Small_Loan,Medium_Loan_Sum,192492.0,10888.0,1077594.0,16289.0,accept
1756,7.0,employee,16.0,yes,normal,6.0,17.0,3.0,2.0,1.0,3.0,flat,12.0,Kuala Lumpur,1.0,7.0,Medium_Joined,High_Income,High_Loan,Small_Loan_Sum,629558.0,12562.0,522464.0,13275.0,accept
1757,7.0,employee,24.0,no,platinum,6.0,18.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,3.0,6.0,Medium_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,399239.0,4902.0,539284.0,14490.0,accept
1758,7.0,employee,18.0,yes,normal,6.0,18.0,3.0,2.0,1.0,3.0,terrace,12.0,Kuala Lumpur,3.0,8.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,482522.0,5735.0,1042170.0,13266.0,accept
1759,7.0,employee,12.0,no,gold,6.0,18.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,2.0,7.0,High_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,442706.0,7950.0,1291027.0,17028.0,accept
1760,7.0,employee,19.0,yes,normal,6.0,16.0,3.0,2.0,2.0,3.0,terrace,13.0,Kuala Lumpur,2.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,379666.0,8857.0,1044220.0,14994.0,accept
1761,7.0,employee,11.0,no,normal,6.0,15.0,3.0,2.0,2.0,1.0,terrace,13.0,Kuala Lumpur,2.0,7.0,High_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,433415.0,6955.0,539718.0,19161.0,accept
1762,7.0,employee,17.0,yes,normal,6.0,17.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,1.0,8.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,764299.0,6482.0,1170819.0,16097.0,accept
1763,7.0,employee,18.0,no,gold,6.0,18.0,3.0,2.0,1.0,3.0,terrace,12.0,Kuala Lumpur,2.0,9.0,Medium_Joined,High_Income,Medium_Loan,High_Loan_Sum,540741.0,12147.0,1382951.0,14122.0,reject
1764,7.0,employee,24.0,yes,gold,6.0,18.0,3.0,2.0,3.0,2.0,terrace,13.0,Kuala Lumpur,3.0,6.0,Medium_Joined,Medium_Income,High_Loan,Small_Loan_Sum,743792.0,8970.0,495105.0,14940.0,reject
1765,7.0,employee,14.0,no,gold,6.0,18.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,3.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,585302.0,6633.0,937696.0,14207.0,reject
1766,7.0,employee,15.0,yes,normal,6.0,17.0,3.0,2.0,1.0,3.0,terrace,12.0,Kuala Lumpur,1.0,7.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,772965.0,3911.0,1076192.0,13230.0,accept
1767,7.0,employee,21.0,no,normal,6.0,18.0,4.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,3.0,9.0,Low_Joined,Medium_Income,High_Loan,Small_Loan_Sum,614275.0,8107.0,593526.0,9209.0,accept
1768,7.0,employee,18.0,yes,platinum,6.0,16.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,3.0,9.0,Medium_Joined,High_Income,Small_Loan,Small_Loan_Sum,240715.0,10945.0,707142.0,11901.0,accept
1769,7.0,employee,24.0,no,normal,6.0,18.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,3.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,436160.0,6820.0,584819.0,13860.0,accept
1770,7.0,employee,12.0,yes,normal,6.0,16.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,1.0,8.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,324193.0,11714.0,747208.0,19448.0,accept
1771,7.0,employee,13.0,no,gold,6.0,18.0,4.0,2.0,1.0,2.0,terrace,11.0,Kuala Lumpur,2.0,8.0,Low_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,553786.0,6664.0,1427112.0,10976.0,reject
1772,7.0,employee,20.0,yes,normal,6.0,18.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,3.0,8.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,492004.0,3633.0,1132912.0,12120.0,accept
1773,7.0,employee,24.0,no,platinum,6.0,15.0,3.0,2.0,3.0,2.0,terrace,13.0,Kuala Lumpur,1.0,6.0,High_Joined,Medium_Income,Small_Loan,High_Loan_Sum,257764.0,9744.0,1210206.0,15841.0,accept
1774,7.0,employee,19.0,yes,normal,6.0,16.0,3.0,2.0,2.0,2.0,terrace,13.0,Kuala Lumpur,3.0,9.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,568785.0,4412.0,1043792.0,14446.0,reject
1775,7.0,employee,20.0,no,gold,6.0,18.0,3.0,2.0,1.0,3.0,terrace,12.0,Kuala Lumpur,1.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,316799.0,6550.0,1366925.0,13806.0,accept
1776,7.0,employee,14.0,yes,gold,6.0,18.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,3.0,9.0,Low_Joined,Low_Income,High_Loan,Medium_Loan_Sum,711605.0,4587.0,785763.0,11451.0,accept
1777,7.0,employee,23.0,no,normal,6.0,18.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,3.0,6.0,Medium_Joined,Low_Income,Small_Loan,Medium_Loan_Sum,304376.0,4127.0,779510.0,14839.0,accept
1778,7.0,employee,13.0,yes,normal,6.0,18.0,3.0,2.0,1.0,2.0,terrace,12.0,Kuala Lumpur,3.0,9.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,681968.0,4105.0,938900.0,12652.0,accept
1779,7.0,employee,19.0,no,normal,6.0,18.0,4.0,2.0,1.0,2.0,terrace,12.0,Kuala Lumpur,2.0,9.0,Low_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,619942.0,8978.0,776339.0,11436.0,accept
1780,7.0,employee,14.0,yes,normal,6.0,18.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,1.0,6.0,High_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,546868.0,5861.0,668241.0,19083.0,reject
1781,7.0,employee,17.0,no,normal,6.0,18.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,1.0,8.0,High_Joined,High_Income,High_Loan,Small_Loan_Sum,618944.0,10098.0,699544.0,17686.0,reject
1782,7.0,employee,21.0,yes,gold,6.0,18.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,1.0,7.0,High_Joined,High_Income,Small_Loan,Small_Loan_Sum,136209.0,10600.0,466172.0,16214.0,reject
1783,7.0,employee,10.0,no,normal,6.0,18.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,1.0,9.0,Medium_Joined,High_Income,Small_Loan,Medium_Loan_Sum,162914.0,12411.0,961383.0,14600.0,accept
1784,7.0,employee,22.0,yes,gold,6.0,18.0,3.0,2.0,2.0,3.0,terrace,13.0,Kuala Lumpur,1.0,8.0,Medium_Joined,High_Income,Small_Loan,High_Loan_Sum,207997.0,10945.0,1449337.0,14988.0,accept
1785,7.0,employee,18.0,no,gold,6.0,18.0,4.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,1.0,9.0,Medium_Joined,High_Income,High_Loan,Medium_Loan_Sum,655882.0,11287.0,737770.0,12061.0,accept
1786,7.0,employee,17.0,yes,normal,6.0,18.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,1.0,7.0,High_Joined,Medium_Income,High_Loan,Small_Loan_Sum,750638.0,6506.0,441597.0,15880.0,accept
1787,7.0,employee,15.0,no,normal,6.0,18.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,3.0,7.0,Low_Joined,Low_Income,High_Loan,High_Loan_Sum,701044.0,4248.0,1230574.0,11512.0,accept
1788,7.0,employee,15.0,yes,normal,6.0,18.0,3.0,2.0,3.0,2.0,terrace,11.0,Kuala Lumpur,2.0,9.0,Medium_Joined,High_Income,Medium_Loan,High_Loan_Sum,393128.0,11882.0,1330001.0,12126.0,accept
1789,7.0,employee,12.0,no,normal,6.0,14.0,3.0,2.0,1.0,3.0,terrace,12.0,Kuala Lumpur,3.0,7.0,Medium_Joined,Low_Income,Medium_Loan,High_Loan_Sum,512701.0,6005.0,1340551.0,14292.0,reject
1790,7.0,employee,13.0,yes,normal,6.0,18.0,4.0,2.0,1.0,2.0,flat,13.0,Kuala Lumpur,3.0,7.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,506709.0,9460.0,565876.0,11861.0,accept
1791,7.0,employee,21.0,no,normal,6.0,16.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,2.0,9.0,High_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,412164.0,6311.0,680759.0,19516.0,accept
1792,7.0,employee,24.0,yes,gold,6.0,16.0,4.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,3.0,7.0,High_Joined,High_Income,Small_Loan,Small_Loan_Sum,212723.0,11487.0,697464.0,19679.0,accept
1793,7.0,employee,23.0,no,normal,6.0,18.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,2.0,9.0,Low_Joined,Low_Income,Small_Loan,High_Loan_Sum,269768.0,5714.0,1322578.0,10694.0,reject
1794,7.0,employee,10.0,yes,gold,6.0,15.0,3.0,2.0,2.0,3.0,terrace,13.0,Kuala Lumpur,3.0,6.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,403745.0,9292.0,1063089.0,17212.0,accept
1795,7.0,employee,20.0,no,gold,6.0,18.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,3.0,8.0,Medium_Joined,High_Income,Small_Loan,Medium_Loan_Sum,200659.0,11732.0,980742.0,14210.0,accept
1796,7.0,employee,17.0,yes,normal,6.0,18.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,1.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,539540.0,7344.0,607303.0,12490.0,accept
1797,7.0,employee,15.0,no,normal,6.0,18.0,3.0,2.0,1.0,3.0,terrace,13.0,Kuala Lumpur,1.0,9.0,Low_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,309876.0,4295.0,1168699.0,11469.0,accept
1798,7.0,employee,12.0,yes,normal,6.0,15.0,3.0,2.0,1.0,1.0,terrace,13.0,Kuala Lumpur,1.0,8.0,Low_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,543155.0,6970.0,1403488.0,10386.0,accept
1799,7.0,employee,18.0,no,gold,6.0,18.0,3.0,2.0,1.0,2.0,terrace,13.0,Kuala Lumpur,2.0,6.0,Low_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,568692.0,9953.0,844352.0,7740.0,accept
1800,5.0,fresh_graduate,16.0,yes,gold,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,3.0,9.0,Low_Joined,High_Income,Small_Loan,Medium_Loan_Sum,216458.0,10971.0,1065836.0,7926.0,accept
1801,5.0,fresh_graduate,12.0,no,normal,6.0,15.0,5.0,3.0,4.0,3.0,terrace,10.0,Negeri Sembilan,1.0,6.0,Medium_Joined,Medium_Income,High_Loan,Small_Loan_Sum,623552.0,8545.0,540066.0,12708.0,accept
1802,5.0,fresh_graduate,17.0,yes,gold,6.0,18.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,2.0,9.0,High_Joined,Medium_Income,High_Loan,Small_Loan_Sum,622793.0,9404.0,611949.0,16955.0,accept
1803,5.0,fresh_graduate,18.0,no,normal,6.0,16.0,5.0,2.0,2.0,3.0,terrace,10.0,Negeri Sembilan,3.0,8.0,Medium_Joined,High_Income,High_Loan,Medium_Loan_Sum,614128.0,11907.0,730342.0,15298.0,accept
1804,5.0,fresh_graduate,19.0,yes,platinum,6.0,19.0,5.0,2.0,4.0,1.0,terrace,12.0,Negeri Sembilan,2.0,7.0,Medium_Joined,Low_Income,Medium_Loan,High_Loan_Sum,523931.0,3583.0,1288032.0,11932.0,accept
1805,5.0,fresh_graduate,18.0,no,normal,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,2.0,8.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,578401.0,12443.0,1060329.0,13300.0,accept
1806,5.0,fresh_graduate,12.0,yes,normal,6.0,19.0,3.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,2.0,8.0,Low_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,408581.0,7560.0,469573.0,11298.0,accept
1807,5.0,fresh_graduate,23.0,no,normal,6.0,19.0,5.0,2.0,4.0,1.0,terrace,11.0,Negeri Sembilan,3.0,8.0,High_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,475531.0,9448.0,1335415.0,16917.0,accept
1808,5.0,fresh_graduate,18.0,yes,normal,6.0,19.0,4.0,2.0,3.0,3.0,terrace,10.0,Negeri Sembilan,3.0,8.0,Low_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,161167.0,9664.0,449707.0,10950.0,accept
1809,5.0,fresh_graduate,15.0,no,gold,6.0,19.0,5.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,3.0,7.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,433360.0,9041.0,1010822.0,15309.0,accept
1810,5.0,fresh_graduate,20.0,yes,normal,6.0,19.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,1.0,9.0,Medium_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,716090.0,7093.0,758699.0,13870.0,accept
1811,5.0,fresh_graduate,13.0,no,normal,6.0,19.0,5.0,3.0,4.0,2.0,terrace,10.0,Negeri Sembilan,1.0,6.0,Medium_Joined,Low_Income,Medium_Loan,High_Loan_Sum,421516.0,5109.0,1314643.0,12065.0,accept
1812,5.0,fresh_graduate,20.0,yes,normal,6.0,15.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,1.0,6.0,Medium_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,599579.0,6641.0,991514.0,15275.0,reject
1813,5.0,fresh_graduate,14.0,no,normal,6.0,18.0,4.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,2.0,6.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,570096.0,11648.0,1068455.0,16522.0,accept
1814,5.0,fresh_graduate,18.0,yes,normal,6.0,19.0,5.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,3.0,7.0,Medium_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,108198.0,9302.0,1036040.0,13447.0,accept
1815,5.0,fresh_graduate,21.0,no,normal,6.0,19.0,3.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,3.0,8.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,470510.0,9656.0,734627.0,11612.0,accept
1816,5.0,fresh_graduate,19.0,yes,normal,6.0,19.0,5.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,1.0,6.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,721169.0,5310.0,849492.0,13360.0,accept
1817,5.0,fresh_graduate,20.0,no,normal,6.0,19.0,4.0,2.0,2.0,1.0,terrace,10.0,Negeri Sembilan,3.0,9.0,Low_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,686852.0,8302.0,905244.0,10208.0,accept
1818,5.0,fresh_graduate,23.0,yes,gold,6.0,12.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,2.0,7.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,433293.0,10795.0,1011030.0,19247.0,reject
1819,5.0,fresh_graduate,19.0,no,normal,6.0,18.0,5.0,2.0,2.0,2.0,condominium,10.0,Negeri Sembilan,2.0,9.0,Medium_Joined,Medium_Income,High_Loan,Small_Loan_Sum,710414.0,8899.0,429678.0,12262.0,accept
1820,5.0,fresh_graduate,15.0,yes,gold,6.0,19.0,3.0,2.0,2.0,3.0,terrace,10.0,Negeri Sembilan,3.0,7.0,High_Joined,Low_Income,Medium_Loan,High_Loan_Sum,559115.0,4438.0,1428997.0,18879.0,accept
1821,5.0,fresh_graduate,19.0,no,normal,6.0,19.0,5.0,2.0,2.0,3.0,terrace,10.0,Negeri Sembilan,1.0,8.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,363415.0,12526.0,843425.0,17384.0,accept
1822,5.0,fresh_graduate,16.0,yes,normal,6.0,19.0,5.0,2.0,2.0,3.0,terrace,10.0,Negeri Sembilan,1.0,6.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,435564.0,7282.0,1049147.0,9537.0,accept
