,Credit_Card_Exceed_Months,Employment_Type,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Score,Joined_Income_Binned,Income_Binned,Loan_Amount_Binned,Total_Loan_Sum_Binned,Loan_Amount,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision
1798,6,0,2,1,1,4,10,1,0,0,0,3,3,2,0,2,1,2,1,0,543155.0,6970.0,1403488.0,10386.0,0
1799,6,0,8,0,0,4,13,1,0,0,1,3,3,2,1,0,1,0,1,1,568692.0,9953.0,844352.0,7740.0,0
1800,4,2,6,1,0,4,14,3,0,3,0,3,0,3,2,3,1,0,2,1,216458.0,10971.0,1065836.0,7926.0,0
1801,4,2,2,0,1,4,10,3,1,3,2,3,0,3,0,0,2,2,0,2,623552.0,8545.0,540066.0,12708.0,0
1802,4,2,7,1,0,4,13,3,0,3,0,3,0,3,1,3,0,2,0,2,622793.0,9404.0,611949.0,16955.0,0
1803,4,2,8,0,1,4,11,3,0,1,2,3,0,3,2,2,2,0,0,1,614128.0,11907.0,730342.0,15298.0,0
1804,4,2,9,1,2,4,14,3,0,3,0,3,2,3,1,1,2,1,1,0,523931.0,3583.0,1288032.0,11932.0,0
1805,4,2,8,0,1,4,14,3,0,3,0,3,0,3,1,2,2,0,1,1,578401.0,12443.0,1060329.0,13300.0,0
1806,4,2,2,1,1,4,14,1,0,3,1,3,0,3,1,2,1,2,1,2,408581.0,7560.0,469573.0,11298.0,0
1807,4,2,13,0,1,4,14,3,0,3,0,3,1,3,2,2,0,2,1,0,475531.0,9448.0,1335415.0,16917.0,0
1808,4,2,8,1,1,4,14,2,0,2,2,3,0,3,2,2,1,2,2,2,161167.0,9664.0,449707.0,10950.0,0
1809,4,2,5,0,0,4,14,3,0,3,1,3,0,3,2,1,2,2,1,1,433360.0,9041.0,1010822.0,15309.0,0
1810,4,2,10,1,1,4,14,3,0,3,2,3,0,3,0,3,2,2,0,1,716090.0,7093.0,758699.0,13870.0,0
1811,4,2,3,0,1,4,14,3,1,3,1,3,0,3,0,0,2,1,1,0,421516.0,5109.0,1314643.0,12065.0,0
1812,4,2,10,1,1,4,10,3,0,3,2,3,0,3,0,0,2,2,0,1,599579.0,6641.0,991514.0,15275.0,1
1813,4,2,4,0,1,4,13,2,0,3,1,3,0,3,1,0,0,0,1,1,570096.0,11648.0,1068455.0,16522.0,0
1814,4,2,8,1,1,4,14,3,0,3,1,3,0,3,2,1,2,2,2,1,108198.0,9302.0,1036040.0,13447.0,0
1815,4,2,11,0,1,4,14,1,0,3,1,3,0,3,2,2,1,2,1,1,470510.0,9656.0,734627.0,11612.0,0
1816,4,2,9,1,1,4,14,3,0,3,1,3,0,3,0,0,2,1,0,1,721169.0,5310.0,849492.0,13360.0,0
1817,4,2,10,0,1,4,14,2,0,1,0,3,0,3,2,3,1,2,0,1,686852.0,8302.0,905244.0,10208.0,0
1818,4,2,13,1,0,4,7,3,0,3,0,3,0,3,1,1,0,0,1,1,433293.0,10795.0,1011030.0,19247.0,1
1819,4,2,9,0,1,4,13,3,0,1,1,1,0,3,1,3,2,2,0,2,710414.0,8899.0,429678.0,12262.0,0
1820,4,2,5,1,0,4,14,1,0,1,2,3,0,3,2,1,0,1,1,0,559115.0,4438.0,1428997.0,18879.0,0
1821,4,2,9,0,1,4,14,3,0,1,2,3,0,3,0,2,0,0,1,1,363415.0,12526.0,843425.0,17384.0,0
1822,4,2,6,1,1,4,14,3,0,1,2,3,0,3,0,0,1,2,1,1,435564.0,7282.0,1049147.0,9537.0,0
1823,4,2,9,0,0,4,14,3,0,3,0,3,0,3,0,0,2,0,0,2,603130.0,11408.0,535965.0,12860.0,1
1824,4,2,12,1,1,4,14,3,0,3,1,3,0,3,2,1,2,2,1,0,342368.0,7380.0,1320898.0,13825.0,0
1825,4,2,0,0,0,4,10,3,0,3,0,3,0,3,1,1,0,2,1,1,418995.0,8170.0,913324.0,16149.0,0
1826,4,2,8,1,1,4,14,3,0,2,0,3,0,3,2,1,0,0,1,0,411718.0,9960.0,1361893.0,19814.0,1
1827,4,2,8,0,1,4,14,3,0,3,1,3,0,3,1,1,0,0,1,1,477526.0,10863.0,947861.0,16419.0,1
1828,4,2,8,1,1,4,14,2,0,3,0,1,0,3,2,0,1,0,2,1,166051.0,12561.0,801445.0,10840.0,1
1829,4,2,5,0,2,4,14,3,0,3,0,3,0,3,0,2,0,2,2,0,247708.0,8622.0,1344087.0,18239.0,0
1830,4,2,14,1,1,4,12,1,0,3,0,3,1,3,0,2,2,2,1,0,310633.0,6947.0,1204044.0,14002.0,0
1831,4,2,8,0,1,4,13,1,0,3,2,2,0,3,1,2,2,0,1,0,556700.0,10297.0,1320706.0,11806.0,1
1832,4,2,11,1,2,4,14,3,0,3,2,3,0,3,2,3,2,2,0,0,691805.0,8637.0,1274988.0,14922.0,0
1833,4,2,1,0,0,4,14,3,0,1,2,3,0,3,1,3,2,1,1,1,545974.0,6008.0,862358.0,13025.0,0
1834,4,2,13,1,0,4,5,2,0,0,1,3,0,3,1,3,2,0,1,1,465894.0,12078.0,1095885.0,12181.0,0
1835,4,2,10,0,2,4,14,3,0,3,0,3,0,3,0,2,0,1,1,1,330320.0,3746.0,816003.0,18969.0,0
1836,4,2,8,1,0,4,14,3,0,3,2,3,0,3,0,0,0,0,2,1,148051.0,10010.0,862236.0,19575.0,0
1837,4,2,2,0,1,4,14,3,0,3,0,3,0,3,1,3,2,2,1,2,432848.0,8648.0,465076.0,11636.0,0
1838,4,2,11,1,0,4,14,3,0,3,1,3,0,3,0,2,0,2,1,2,458732.0,7355.0,523248.0,17939.0,1
1839,4,2,2,0,2,4,14,1,0,3,0,3,0,3,2,2,0,1,1,1,380989.0,4005.0,781768.0,18082.0,0
1840,4,2,10,1,1,4,12,3,0,3,0,3,0,3,1,2,0,2,2,1,274777.0,9074.0,919532.0,19747.0,0
1841,4,2,5,0,1,4,14,3,0,3,2,3,0,3,1,3,2,2,1,0,364848.0,7824.0,1181659.0,14120.0,0
1842,4,2,2,1,2,4,14,1,0,3,2,3,0,3,2,3,1,2,1,1,355102.0,9860.0,969909.0,10374.0,0
1843,4,2,5,0,1,4,14,1,1,3,1,3,0,3,2,3,2,2,0,0,717087.0,8088.0,1348953.0,12125.0,0
1844,4,2,7,1,0,4,14,3,0,2,1,3,0,3,1,0,2,2,0,1,796753.0,8478.0,1030881.0,14795.0,0
1845,4,2,13,0,0,4,14,3,0,3,2,1,0,3,1,3,0,2,1,0,568218.0,6416.0,1227607.0,18770.0,1
1846,4,2,3,1,1,4,14,3,0,3,0,3,1,3,1,3,0,1,1,2,530875.0,3672.0,423118.0,16919.0,1
1847,4,2,4,0,1,4,14,3,0,3,1,3,0,3,2,3,1,2,1,1,371203.0,9432.0,755485.0,11168.0,0
1848,4,2,7,1,1,4,14,3,0,3,1,3,0,3,2,3,1,0,0,1,773450.0,10007.0,1018954.0,10787.0,0
1849,4,2,14,0,1,4,11,3,0,1,0,3,0,3,0,2,0,1,1,1,463641.0,5320.0,1138181.0,17716.0,1
1850,4,2,8,1,1,4,11,1,0,1,2,3,0,3,2,2,0,2,1,0,557301.0,7600.0,1203974.0,16414.0,0
1851,4,2,1,0,1,4,14,3,0,3,2,3,0,3,1,3,1,2,2,0,189047.0,7581.0,1283399.0,10258.0,0
1852,4,2,10,1,1,4,14,2,0,1,1,3,0,3,1,3,2,1,2,1,294397.0,6067.0,778833.0,13754.0,0
1853,4,2,1,0,0,4,14,3,1,3,1,3,0,3,0,2,2,2,1,2,384163.0,6492.0,629335.0,12046.0,1
1854,4,2,4,1,1,4,14,3,0,3,0,3,2,3,0,1,2,0,1,1,453067.0,9973.0,900113.0,15194.0,0
1855,4,2,4,0,0,4,14,3,0,1,0,3,0,3,1,2,1,2,1,2,456404.0,8158.0,523732.0,7609.0,0
1856,4,2,14,1,1,4,14,3,0,1,1,3,0,3,0,1,2,2,1,2,556806.0,8075.0,446613.0,14240.0,0
1857,4,2,5,0,2,4,14,3,0,3,2,3,0,3,0,2,1,2,1,1,381842.0,8837.0,753999.0,9073.0,0
1858,4,2,9,1,1,4,14,3,0,3,2,3,0,3,2,1,2,0,0,2,611828.0,10767.0,462165.0,12547.0,0
1859,4,2,1,0,1,4,14,3,0,3,0,3,0,3,0,3,2,0,2,2,102930.0,10133.0,628838.0,13988.0,0
1860,4,2,9,1,0,4,14,3,0,3,2,3,0,3,2,1,2,2,2,1,292538.0,9480.0,930501.0,13590.0,0
1861,4,2,2,0,0,4,13,2,0,2,2,3,0,3,1,0,1,2,2,1,230379.0,6971.0,1026037.0,8144.0,0
1862,4,2,12,1,1,4,14,2,0,3,2,3,1,3,2,1,0,2,0,1,701734.0,8886.0,1081433.0,15621.0,1
1863,4,2,11,0,0,4,14,3,0,3,0,3,0,3,0,0,1,0,1,1,348196.0,10376.0,1087872.0,9187.0,0
1864,4,2,9,1,0,4,14,3,0,3,0,3,0,3,1,0,2,2,0,2,724489.0,9792.0,421997.0,15012.0,0
1865,4,2,8,0,1,4,14,3,0,3,0,3,0,3,1,1,2,0,0,1,777450.0,11100.0,1081723.0,13572.0,1
1866,4,2,12,1,1,4,14,3,0,3,2,1,0,3,0,3,1,1,2,1,236686.0,3824.0,850154.0,8536.0,0
1867,4,2,14,0,1,4,14,2,0,3,1,3,0,3,2,1,1,2,2,2,123998.0,8586.0,489201.0,10347.0,0
1868,4,2,12,1,1,4,14,2,0,3,0,1,0,3,1,3,0,2,1,1,564449.0,8570.0,762381.0,16933.0,1
1869,4,2,8,0,1,4,13,3,0,3,2,3,0,3,1,1,2,0,2,1,147091.0,10746.0,728468.0,13220.0,0
1870,4,2,12,1,1,4,11,3,0,3,1,3,0,3,0,1,2,2,2,2,192185.0,8596.0,445421.0,13000.0,0
1871,4,2,8,0,0,4,14,3,0,3,2,3,0,3,2,1,0,2,1,1,509877.0,8712.0,935389.0,16230.0,1
1872,4,2,0,1,0,4,11,3,0,3,1,3,0,3,1,3,1,2,2,1,148232.0,8084.0,937368.0,9021.0,0
1873,4,2,7,0,0,4,13,2,0,3,0,3,0,3,1,0,2,0,0,2,690811.0,10483.0,654749.0,12301.0,0
1874,4,2,1,1,1,4,14,1,0,2,0,3,1,3,0,3,1,1,1,0,584859.0,5096.0,1446612.0,9832.0,0
1875,4,2,11,0,1,4,14,3,0,3,0,3,0,3,2,1,0,0,1,2,485602.0,11544.0,633199.0,18432.0,0
1876,4,2,10,1,2,4,13,3,0,3,1,3,0,3,0,3,2,2,1,1,481644.0,6231.0,1030387.0,11966.0,0
1877,4,2,0,0,0,4,14,3,0,3,1,3,0,3,1,1,2,2,1,0,392825.0,8148.0,1372601.0,14675.0,0
1878,4,2,10,1,0,4,11,3,0,1,0,3,0,3,0,2,1,2,1,1,460499.0,6920.0,765807.0,10260.0,0
1879,4,2,2,0,1,4,14,3,0,3,0,3,0,3,0,1,0,2,1,2,554317.0,8301.0,626260.0,18294.0,0
1880,4,2,2,1,1,4,14,3,0,3,2,3,0,3,1,1,1,2,0,2,769546.0,6346.0,426976.0,8450.0,0
1881,4,2,1,0,1,4,14,3,0,3,2,3,0,3,1,0,1,2,2,2,266135.0,8065.0,581160.0,11037.0,0
1882,4,2,8,1,1,4,14,3,0,3,2,3,0,3,1,1,0,0,1,1,401643.0,10262.0,770693.0,16950.0,1
1883,4,2,4,0,2,4,11,1,0,3,1,3,2,3,0,0,0,2,1,1,465188.0,8235.0,742590.0,17411.0,1
1884,4,2,8,1,1,4,14,3,0,3,0,3,0,3,1,3,2,0,0,1,606920.0,12147.0,1117309.0,12589.0,0
1885,4,2,5,0,1,4,14,2,0,3,2,3,0,3,1,0,2,2,1,1,536137.0,8109.0,978529.0,12250.0,0
1886,4,2,5,1,0,4,14,3,0,3,2,3,0,3,2,3,2,2,2,1,285205.0,6408.0,1172541.0,13328.0,0
1887,4,2,9,0,2,4,14,2,0,0,0,3,1,3,0,3,2,2,1,2,453561.0,7091.0,725578.0,12660.0,0
1888,4,2,14,1,1,4,11,0,0,2,2,3,0,3,2,1,0,2,2,0,228535.0,9058.0,1384073.0,15816.0,0
1889,4,2,10,0,0,4,14,3,0,3,1,3,0,3,2,2,0,1,1,1,473380.0,5200.0,991895.0,19806.0,1
1890,4,2,9,1,1,4,14,3,0,3,1,3,2,3,0,2,2,1,2,2,263219.0,5504.0,701420.0,13768.0,1
1891,4,2,11,0,0,4,11,3,0,3,0,3,0,3,1,3,2,2,1,0,458569.0,6979.0,1294186.0,14321.0,0
1892,4,2,8,1,1,4,13,3,0,3,0,3,0,3,1,1,2,0,0,1,630278.0,12198.0,1103409.0,12303.0,1
1893,4,2,11,0,1,4,14,1,0,3,1,3,0,3,2,0,2,0,0,0,691624.0,11737.0,1181250.0,13980.0,1
1894,4,2,2,1,0,4,14,1,0,1,2,3,0,3,2,2,2,1,1,0,518115.0,4867.0,1350172.0,11982.0,0
1895,4,2,2,0,1,4,14,3,0,3,0,3,0,3,0,0,1,2,1,1,340079.0,7481.0,970731.0,9214.0,0
1896,4,2,0,1,0,4,12,3,0,3,0,3,0,3,1,0,2,2,1,0,394240.0,7871.0,1337629.0,13192.0,1
1897,4,2,14,0,0,4,14,3,0,3,0,3,0,3,0,2,2,0,1,0,351490.0,10033.0,1249453.0,14428.0,0
1898,4,2,14,1,1,4,11,3,0,3,1,1,0,3,0,3,1,0,1,1,505162.0,11368.0,1163213.0,10598.0,0
1899,4,2,11,0,2,4,14,3,0,1,2,3,0,3,2,0,2,2,1,1,439643.0,8182.0,1151717.0,14306.0,0
1900,6,2,9,1,1,4,14,4,3,1,1,1,0,6,2,3,2,2,1,2,578752.0,8481.0,467818.0,12333.0,0
1901,6,2,9,0,1,4,14,4,3,3,1,1,0,6,0,0,0,2,0,1,768786.0,7968.0,1123028.0,15816.0,1
1902,6,2,3,1,1,4,14,1,3,3,0,1,0,6,1,0,2,2,0,0,607537.0,9498.0,1186354.0,13407.0,0
1903,6,2,9,0,1,4,10,4,3,3,1,1,0,6,0,3,1,0,1,2,498850.0,10281.0,502313.0,9994.0,0
1904,6,2,2,1,0,4,14,4,1,3,0,1,0,6,1,0,2,2,2,1,284369.0,6442.0,1144741.0,11945.0,0
1905,6,2,9,0,0,4,11,4,3,1,1,1,2,6,2,2,2,1,0,1,733761.0,5028.0,966636.0,11727.0,0
1906,6,2,8,1,0,4,11,4,3,1,1,1,0,6,1,0,1,2,1,2,448111.0,6336.0,643481.0,11580.0,0
1907,6,2,12,0,1,4,14,4,0,3,0,1,0,6,0,1,0,1,1,0,574998.0,5157.0,1280253.0,19602.0,0
1908,6,2,4,1,1,4,10,4,3,3,2,1,0,6,1,1,2,2,2,0,217840.0,9799.0,1340350.0,13048.0,0
1909,6,2,4,0,0,4,14,4,0,3,2,1,0,6,1,1,1,2,0,0,753710.0,8447.0,1322984.0,11139.0,1
1910,6,2,1,1,0,4,14,4,3,3,1,1,0,6,1,0,2,0,0,1,728241.0,11609.0,1136396.0,12058.0,0
1911,6,2,8,0,1,4,14,4,1,3,2,1,0,6,1,0,0,1,1,1,541858.0,5597.0,1012476.0,15696.0,0
1912,6,2,10,1,1,4,14,2,3,3,0,1,0,6,1,3,2,1,2,1,268616.0,5109.0,770739.0,13517.0,0
1913,6,2,4,0,1,4,14,4,3,3,2,1,0,6,0,1,0,2,1,0,573899.0,6666.0,1376062.0,19352.0,0
1914,6,2,4,1,0,4,14,1,3,3,1,1,0,6,0,2,1,2,1,1,428659.0,7730.0,969954.0,11058.0,0
1915,6,2,5,0,0,4,11,1,3,1,2,1,0,6,0,1,0,0,1,0,391251.0,12286.0,1270179.0,18599.0,0
1916,6,2,7,1,0,4,14,2,3,3,2,1,0,6,0,1,0,1,0,1,609612.0,5293.0,739749.0,18531.0,0
1917,6,2,8,0,1,4,14,4,3,3,0,1,0,6,1,2,2,2,1,0,558142.0,6226.0,1380306.0,12377.0,0
1918,6,2,10,1,1,4,14,4,1,3,1,1,0,6,1,2,0,2,0,1,617814.0,6926.0,1058859.0,18374.0,0
1919,6,2,8,0,1,4,14,4,3,3,2,1,0,6,0,3,2,2,1,0,410035.0,8092.0,1316141.0,13588.0,0
1920,6,2,12,1,1,4,14,4,3,0,0,1,0,5,0,3,2,1,1,1,371961.0,3611.0,1155236.0,13770.0,0
1921,6,2,8,0,1,4,12,4,3,3,0,1,0,5,1,3,2,1,1,1,379754.0,5562.0,1003369.0,12642.0,0
1922,6,2,9,1,0,4,11,4,3,3,2,1,0,5,1,1,2,1,2,2,139096.0,3649.0,553642.0,12636.0,1
1923,6,2,10,0,1,4,14,4,1,3,2,1,0,5,2,1,2,1,0,1,759439.0,3585.0,942778.0,13777.0,1
1924,6,2,10,1,1,4,14,4,3,1,0,1,0,5,0,0,1,2,0,1,738805.0,9366.0,1142894.0,11068.0,0
1925,6,2,9,0,1,4,11,4,3,3,1,1,0,5,2,2,1,0,2,0,300161.0,10010.0,1191156.0,7598.0,0
1926,6,2,9,1,1,4,14,4,3,3,0,1,0,5,0,1,0,0,1,1,340703.0,10678.0,876620.0,17602.0,0
1927,6,2,9,0,1,4,11,4,3,3,2,1,0,5,0,2,0,1,1,1,481175.0,4503.0,867794.0,19883.0,0
1928,6,2,9,1,0,4,11,4,0,3,2,1,0,5,0,1,0,2,1,2,471003.0,9508.0,569021.0,19712.0,0
1929,6,2,8,0,1,4,14,4,3,3,0,1,0,5,2,3,1,1,1,1,351965.0,5215.0,989891.0,10670.0,1
1930,6,2,14,1,1,4,12,4,3,1,2,1,0,5,2,3,0,1,1,2,430860.0,5128.0,438805.0,15804.0,0
1931,6,2,4,0,1,4,14,4,0,0,1,1,0,5,1,2,1,2,1,2,409440.0,8014.0,606667.0,10860.0,0
1932,6,2,10,1,0,4,14,1,0,1,1,1,0,5,0,0,2,1,0,0,737666.0,3619.0,1295323.0,13778.0,0
1933,6,2,6,0,2,4,14,1,0,3,1,1,0,5,1,3,1,0,2,2,101667.0,10288.0,506433.0,7797.0,0
1934,6,2,5,1,1,4,14,4,0,3,0,1,0,5,2,1,1,2,0,0,721707.0,8992.0,1367722.0,11299.0,1
1935,6,2,5,0,1,4,14,4,0,3,2,1,0,5,0,2,2,0,2,2,284312.0,11977.0,688883.0,12831.0,0
1936,6,2,0,1,0,4,14,1,0,3,1,1,0,5,2,3,0,1,2,1,201156.0,4486.0,1037460.0,17220.0,0
1937,6,2,5,0,1,4,14,4,0,3,0,1,0,5,0,3,2,2,2,1,160790.0,8971.0,970760.0,15344.0,0
1938,6,2,8,1,1,4,12,4,3,1,2,1,0,5,1,0,0,2,1,2,479484.0,8929.0,682804.0,16561.0,0
1939,6,2,9,0,1,4,14,4,3,3,2,1,0,5,2,0,0,0,2,1,125399.0,12010.0,941150.0,18315.0,1
1940,6,2,8,1,0,4,12,1,3,3,2,1,0,6,1,0,2,1,2,1,225481.0,4167.0,1092550.0,13104.0,0
1941,6,2,3,0,1,4,14,4,3,1,1,1,2,6,1,3,2,1,0,0,699872.0,5869.0,1183955.0,13084.0,0
1942,6,2,8,1,2,4,14,4,3,3,1,1,0,6,2,2,2,2,1,1,412861.0,8497.0,929346.0,12374.0,0
1943,6,2,2,0,2,4,14,4,1,0,0,1,0,6,2,1,2,2,0,2,771554.0,9566.0,548085.0,12003.0,1
1944,6,2,8,1,1,4,14,2,3,3,0,1,0,6,1,3,2,2,1,1,514818.0,7220.0,903341.0,12618.0,0
1945,6,2,6,0,0,4,11,4,3,3,2,1,2,6,1,0,1,2,1,1,582544.0,8122.0,746439.0,11220.0,1
1946,6,2,2,1,0,4,14,4,3,1,1,1,0,6,1,2,2,0,1,1,444965.0,9997.0,808201.0,11998.0,0
1947,6,2,9,0,2,4,14,3,3,2,2,1,0,6,1,3,0,2,1,1,560684.0,7183.0,770828.0,18882.0,0
1948,6,2,2,1,1,4,14,2,1,0,0,1,0,6,1,2,2,1,1,1,470315.0,5318.0,872787.0,11946.0,0
1949,6,2,11,0,1,4,11,4,0,0,2,1,0,6,0,0,2,2,0,2,625964.0,9676.0,587313.0,12690.0,1
1950,6,2,10,1,2,4,14,4,1,3,1,1,0,6,0,0,0,0,1,0,542792.0,11520.0,1192369.0,16018.0,0
1951,6,2,9,0,1,4,14,4,3,3,0,1,0,6,1,3,2,0,2,0,203642.0,12431.0,1370286.0,12598.0,1
1952,6,2,9,1,1,4,11,4,3,3,0,1,0,6,1,0,1,2,0,1,757564.0,8350.0,1065858.0,11005.0,0
1953,6,2,9,0,0,4,14,4,0,1,2,1,0,6,0,0,2,0,2,0,256395.0,9972.0,1318379.0,13302.0,0
1954,6,2,9,1,1,4,14,4,3,1,0,1,0,6,1,1,0,2,2,0,101673.0,8561.0,1305334.0,18589.0,0
1955,6,2,5,0,2,4,14,4,0,3,0,1,0,6,2,1,0,2,1,2,373000.0,8930.0,548893.0,15515.0,0
1956,6,2,3,1,1,4,14,4,3,0,1,1,0,6,1,0,1,2,1,1,369403.0,8280.0,1075948.0,11357.0,1
1957,6,2,1,0,1,4,14,2,3,3,0,1,0,6,1,2,2,0,2,1,249722.0,11583.0,900209.0,11994.0,1
1958,6,2,13,1,1,4,14,2,3,3,0,1,2,6,0,2,2,1,1,0,539447.0,3765.0,1341072.0,12767.0,0
1959,6,2,0,0,1,4,9,2,3,3,0,1,1,6,1,2,2,0,1,1,442752.0,12510.0,1002611.0,14287.0,1
1960,6,2,13,1,1,4,14,4,3,1,2,1,0,8,2,0,2,0,2,1,124485.0,10110.0,964199.0,14109.0,1
1961,6,2,9,0,1,4,14,2,3,1,0,1,0,8,0,0,1,2,1,1,313673.0,8120.0,813007.0,8706.0,0
1962,6,2,3,1,1,4,14,4,1,0,0,1,0,8,0,3,2,0,0,1,620209.0,10339.0,1161759.0,12614.0,0
1963,6,2,9,0,0,4,11,4,3,1,2,1,2,8,1,3,1,1,1,0,364328.0,4784.0,1274858.0,10804.0,0
1964,6,2,3,1,0,4,14,4,3,1,2,2,0,8,1,3,1,0,0,1,751023.0,12119.0,845520.0,10383.0,0
1965,6,2,6,0,0,4,14,4,1,1,2,1,0,8,2,2,2,1,1,1,426572.0,4011.0,825776.0,12313.0,0
1966,6,2,11,1,2,4,14,4,0,3,2,0,0,8,0,2,2,2,1,1,433898.0,9856.0,1031954.0,13656.0,0
1967,6,2,2,0,0,4,8,2,3,3,2,1,0,8,0,0,1,2,1,2,534572.0,8908.0,583595.0,8001.0,1
1968,6,2,3,1,1,4,10,4,3,0,1,1,0,8,2,2,2,2,0,2,660784.0,7745.0,630096.0,14073.0,0
1969,6,2,14,0,0,4,14,4,3,3,0,1,1,8,1,1,1,2,1,2,373257.0,8204.0,620132.0,8966.0,0
1970,6,2,13,1,1,4,14,2,3,3,0,1,0,8,0,3,2,2,1,2,369420.0,6197.0,725214.0,13787.0,1
1971,6,2,3,0,1,4,14,2,0,3,2,1,1,8,1,0,2,2,2,1,218927.0,8783.0,828375.0,12065.0,0
1972,6,2,7,1,1,4,11,4,3,0,2,1,0,8,1,3,2,1,1,1,548428.0,4706.0,791402.0,12461.0,0
1973,6,2,3,0,1,4,14,4,3,3,2,1,0,8,1,3,1,2,1,2,507073.0,6373.0,549930.0,11163.0,1
1974,6,2,14,1,1,4,14,4,1,3,0,1,0,8,0,0,2,1,1,1,472354.0,3828.0,972876.0,15497.0,0
1975,6,2,3,0,1,4,14,4,3,1,0,1,0,8,1,2,0,2,2,2,118923.0,8431.0,490989.0,16458.0,0
1976,6,2,2,1,1,4,14,4,0,3,2,1,2,8,0,3,2,1,2,1,142721.0,4493.0,1060864.0,14975.0,0
1977,6,2,13,0,1,4,11,4,3,1,0,1,2,8,0,1,1,1,0,0,756867.0,4653.0,1427133.0,10962.0,1
1978,6,2,10,1,0,4,14,2,1,3,2,1,0,8,2,1,0,2,0,2,623829.0,6266.0,618817.0,18384.0,0
1979,6,2,0,0,1,4,10,4,0,3,1,1,0,8,1,2,0,1,0,1,796686.0,5164.0,1006140.0,15560.0,0
1980,6,2,8,1,0,4,14,4,0,3,0,1,1,1,0,0,2,1,0,1,603005.0,4814.0,1092161.0,11894.0,1
1981,6,2,3,0,0,4,14,4,3,3,1,1,0,1,1,3,0,2,1,1,425272.0,7831.0,926353.0,15574.0,0
1982,6,2,11,1,1,4,10,4,3,1,0,1,0,1,0,0,2,2,1,2,515397.0,8297.0,708427.0,13990.0,0
1983,6,2,7,0,1,4,14,4,3,0,0,1,0,1,1,0,2,1,1,1,466506.0,3720.0,1048103.0,12440.0,0
1984,6,2,6,1,2,4,14,4,3,3,2,2,0,1,1,2,1,2,0,2,601256.0,7173.0,578813.0,10574.0,0
1985,6,2,7,0,0,4,14,4,3,1,2,1,2,1,0,2,0,0,0,0,593106.0,11502.0,1412526.0,16275.0,0
1986,6,2,0,1,1,4,14,4,0,3,1,1,0,1,0,0,2,1,1,2,462709.0,4083.0,611698.0,14000.0,1
1987,6,2,14,0,1,4,14,2,3,3,0,1,1,1,0,1,2,1,1,0,309550.0,5213.0,1358855.0,14940.0,0
1988,6,2,10,1,0,4,14,4,1,3,1,1,0,1,2,3,1,2,1,0,415968.0,7959.0,1397560.0,8018.0,0
1989,6,2,0,0,0,4,14,4,3,3,2,1,0,1,1,2,0,0,0,1,731015.0,11135.0,1164288.0,16248.0,0
1990,6,2,0,1,0,4,14,2,1,3,0,1,0,1,1,2,2,0,2,1,176253.0,9932.0,771839.0,12113.0,0
1991,6,2,9,0,1,4,14,4,0,3,0,1,0,1,0,1,2,2,1,2,579947.0,6899.0,541331.0,13217.0,1
1992,6,2,6,1,0,4,14,1,3,1,1,1,0,1,0,0,0,2,2,1,144859.0,7703.0,1031800.0,17441.0,0
1993,6,2,13,0,0,4,14,4,3,1,1,1,2,1,1,1,0,2,1,1,535214.0,8752.0,1053941.0,17102.0,1
1994,6,2,13,1,1,4,11,4,3,3,0,1,0,1,2,1,1,1,1,0,422331.0,5702.0,1245492.0,10116.0,1
1995,6,2,1,0,0,4,14,4,3,0,0,1,0,1,1,3,1,2,1,2,582574.0,7204.0,636933.0,11244.0,0
1996,6,2,14,1,1,4,14,2,3,1,2,1,0,1,2,1,0,0,1,2,478593.0,10560.0,718453.0,16830.0,0
1997,6,2,7,0,1,4,14,2,0,3,2,1,0,1,2,2,2,2,1,1,401063.0,9486.0,998304.0,14361.0,0
1998,6,2,0,1,1,4,10,4,3,3,0,1,0,1,1,1,2,0,0,1,668457.0,11131.0,778633.0,12618.0,0
1999,6,2,1,0,0,4,14,4,0,3,1,1,0,1,2,3,1,2,1,1,456246.0,8527.0,1171283.0,11214.0,0
2000,4,0,9,1,1,0,8,2,0,0,0,2,2,2,0,1,2,0,2,2,152802.0,10578.0,438998.0,14390.0,1
2001,4,0,4,0,1,0,9,2,0,0,0,2,3,2,1,1,2,1,2,2,152733.0,4982.0,540495.0,12737.0,0
2002,4,0,4,1,1,0,8,2,0,0,1,2,3,2,1,2,2,0,1,1,361444.0,10043.0,1131636.0,14193.0,0
2003,4,0,2,0,1,0,8,2,0,0,2,2,3,2,0,2,0,2,2,1,173051.0,6696.0,755062.0,18830.0,0
2004,4,0,11,1,0,0,4,2,0,0,2,2,3,2,2,3,0,1,1,2,567248.0,5210.0,493203.0,16701.0,0
2005,4,0,13,0,0,0,10,2,0,1,0,2,3,2,1,0,1,1,0,2,783076.0,5406.0,531214.0,7882.0,0
2006,4,0,14,1,0,0,8,2,0,1,2,2,3,2,0,1,0,2,0,1,754301.0,9094.0,786873.0,17582.0,0
